time,200,400,404,502,422,302 
0,2.7,,,,,1.2 
10,6.3,,,,,5.3 
20,5.9,,,,,3.3 
30,0.8,,,,,0.3 
40,5.8,,,,,4 
50,12.6,,,,,8.9 
60,7.3,,,,,3.9 
70,2,,,,,1 
80,0.2,,,,,0.1 
90,3.4,,,,,0.6 
100,20,,,,,13.2 
110,25.8,,,,,18.8 
120,12.1,,,,,6.1 
130,3.5,,,,,1.9 
140,1,,,,,0.5 
150,18.9,,,,,9.6 
160,57.5,,,,,40.4 
170,42.4,,,,,26.4 
180,10.1,,,,,4.7 
190,1.4,,,,,0.4 
200,9.6,,,,,1.5 
210,87.3,,,,,58.9 
220,108.1,,,,,76.7 
230,44.9,,,,,24.5 
240,5.3,,,,,1.7 
250,1.3,,,,,0.7 
260,18,,,,,2.9 
270,172.4,,,,,113.8 
280,219.9,,,,,159 
290,87.6,,,,,45.1 
300,18.1,,,,,7.3 
310,1.9,,,,,0.6 
320,33.6,,,,,5.5 
330,329.9,,,,,214.9 
340,438.2,,,,,311.3 
350,176.1,,,,,89 
360,28.1,,,,,11.7 
370,3,,,,,0.9 
380,0.4,,,,,0.3 
390,0,,,,,0 
400,328,,,,,169.9 
410,574.5,0.1,,8.3,0.7,409.9 
420,579,0,0.1,0,1.8,414.4 
430,432,0,0.1,0,0.1,227.5 
440,52.5,0,0,0,0,19.5 
450,6,0,0,0,0,2 
460,0.4,0,0,0,0,0.2 
470,144.4,0,0,0,0,24.5 
480,690.1,1.2,0,407.8,47.3,382.6 
490,626.3,42.7,3.1,1393,199.9,347.2 
500,670.8,62.6,22.3,325,95.6,352.9 
510,334.5,21.2,15.7,0,10.7,145.7 
520,22.9,0.4,3.7,0,0.6,12.5 
530,1.7,0.1,0.6,0,0,1.4 
