time,request,connect 
0,4.227,0.817 
10,4.227,0.817 
20,4.227,0.817 
30,4.227,0.817 
40,3.793,0.767 
50,3.793,0.767 
60,3.793,0.767 
70,3.793,0.767 
80,3.793,0.767 
90,3.793,0.767 
100,3.793,0.754 
110,3.793,0.623 
120,3.793,0.623 
130,3.793,0.623 
140,3.793,0.623 
150,3.793,0.622 
160,3.602,0.593 
170,3.602,0.593 
180,3.602,0.593 
190,3.602,0.593 
200,3.602,0.589 
210,3.602,0.519 
220,3.528,0.519 
230,3.528,0.519 
240,3.528,0.519 
250,3.528,0.519 
260,3.528,0.519 
270,3.528,0.487 
280,3.528,0.487 
290,3.528,0.487 
300,3.528,0.487 
310,3.528,0.487 
320,3.528,0.487 
330,3.528,0.453 
340,3.528,0.453 
350,3.528,0.453 
360,3.528,0.453 
370,3.528,0.453 
380,3.528,0.453 
390,3.528,0.453 
400,3.528,0.363 
410,0.33,0.347 
420,0.33,0.347 
430,0.33,0.347 
440,0.33,0.347 
450,0.33,0.347 
460,0.33,0.347 
470,0.33,0.347 
480,0.313,0.341 
490,0.3,0.341 
500,0.294,0.341 
510,0.294,0.341 
520,0.294,0.341 
530,0.294,0.341 
