time,request,connect 
0,3.9,1.2 
10,11.6,1.8 
20,9.2,0 
30,1.1,0 
40,9.8,3 
50,21.5,2.1 
60,11.2,0 
70,3,0 
80,0.3,0 
90,4,2.2 
100,33.2,7.6 
110,44.6,2.2 
120,18.2,0 
130,5.4,0 
140,1.5,0 
150,28.5,10.3 
160,97.9,13.7 
170,68.8,0 
180,14.8,0 
190,1.8,0 
200,11.1,7.1 
210,146.2,31.8 
220,184.7,9.1 
230,69.5,0 
240,7,0 
250,2,0 
260,20.9,14 
270,286.1,64.6 
280,379,17.4 
290,132.7,0 
300,25.4,0 
310,2.5,0 
320,39.1,26.3 
330,544.7,122.6 
340,749.6,38.5 
350,265.1,0 
360,39.8,0 
370,3.9,0 
380,0.7,0 
390,0,0 
400,497.7,177.9 
410,993.5,326.9 
420,995.2,35.7 
430,660,0.4 
440,72,0 
450,8,0 
460,0.6,0 
470,168.9,111.7 
480,1529.1,634.5 
490,2612.2,377.1 
500,1529,75.9 
510,528,30.3 
520,40.1,1.7 
530,3.8,0.1 
