time,recvpackets@tsung_controller@ip-172-31-29-186 
10,255 
20,890.0 
30,1057.0 
40,133.0 
50,788.0 
60,2080.0 
70,1316.0 
80,330.0 
90,13.0 
100,366.0 
110,2480.0 
120,4159.0 
130,2329.0 
140,815.0 
150,85.0 
160,2217.0 
170,8443.0 
180,8292.0 
190,1043.0 
200,86.0 
210,1168.0 
220,11584.0 
230,19730.0 
240,7731.0 
250,856.0 
260,104.0 
270,2629.0 
280,24606.0 
290,42703.0 
300,16328.0 
310,1904.0 
320,188.0 
330,4263.0 
340,46942.0 
350,88431.0 
360,36358.0 
370,4704.0 
380,207.0 
390,27.0 
400,1.0 
410,38379.0 
420,92289.0 
430,182981.0 
440,128847.0 
450,7362.0 
460,437.0 
470,24.0 
480,16169.0 
490,86916.0 
500,176121.0 
510,196924.0 
520,52120.0 
530,2861.0 
