time,session 
10,2726.8990546682903 
20,3642.2849966776753 
30,4766.300058196531 
40,0 
50,3584.5460453868063 
60,4249.224329893949 
70,3541.4063418950614 
80,0.0 
90,2614.81758836433 
100,3994.423495166736 
110,3983.694775454906 
120,109.21350000000166 
130,2292.459382733503 
140,3907.259173497052 
150,4200.499933593863 
160,4186.6000238636925 
170,4135.024261330586 
180,2451.6906201649385 
190,3761.4092826253095 
200,4551.143795770535 
210,4265.868091551602 
220,2605.647383754207 
230,2306.9934222356715 
240,3684.656792488643 
250,4310.828741823054 
260,3949.8201826547524 
270,5699.033990361586 
280,1187.3467133077145 
290,2907.1160669922688 
300,4207.351169605509 
310,4371.0919092232325 
320,5075.173725759441 
330,2528.168472886679 
340,0 
350,0 
360,2405.985900671069 
370,3696.0666226334347 
380,4409.592786988538 
390,4417.6648065913205 
400,3761.2184844082312 
410,3455.8538431772376 
420,0 
430,1306.6326197264218 
440,2998.906477787423 
450,4116.860671280705 
460,4591.888596116065 
470,4148.421510337748 
480,4684.250779448293 
490,2418.279091463923 
497,0 
