time,freemem@tsung_controller@ip-172-31-17-231 
0,375598.1484375 
10,375598.1484375 
20,375598.1484375 
30,375598.1484375 
40,375598.1484375 
50,375598.1484375 
60,375598.1484375 
70,375598.1484375 
80,375598.1484375 
90,375598.1484375 
100,375598.1484375 
110,375598.1484375 
120,375598.1484375 
130,375598.1484375 
140,375598.1484375 
150,375598.1484375 
160,375598.1484375 
170,375598.1484375 
180,375598.1484375 
190,375598.1484375 
200,375598.1484375 
210,375598.1484375 
220,375598.1484375 
230,375598.1484375 
240,375598.1484375 
250,375598.1484375 
260,375598.1484375 
270,375598.1484375 
280,375598.1484375 
290,375598.1484375 
300,375598.1484375 
310,375598.1484375 
320,375598.1484375 
330,375598.1484375 
340,375598.1484375 
350,375598.1484375 
360,375598.1484375 
370,375598.1484375 
380,375598.1484375 
390,375598.1484375 
400,375598.1484375 
410,375598.1484375 
420,375598.1484375 
430,375598.1484375 
440,375598.1484375 
450,375598.1484375 
460,375598.1484375 
470,375598.1484375 
480,375598.1484375 
490,375598.1484375 
497,375598.1484375 
