time,load@tsung_controller@ip-172-31-17-231 
0,0.0390625 
10,0.03125 
20,0.03125 
30,0.01953125 
40,0.01953125 
50,0.01953125 
60,0.01171875 
70,0.01171875 
80,0.01171875 
90,0.01171875 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.078125 
150,0.0703125 
160,0.05859375 
170,0.05078125 
180,0.0390625 
190,0.109375 
200,0.1015625 
210,0.078125 
220,0.0703125 
230,0.140625 
240,0.12109375 
250,0.1015625 
260,0.078125 
270,0.0703125 
280,0.05859375 
290,0.12890625 
300,0.33984375 
310,0.44140625 
320,0.37109375 
330,0.30859375 
340,0.26953125 
350,0.21875 
360,0.19140625 
370,0.46875 
380,1.16015625 
390,1.12890625 
400,0.9609375 
410,0.80859375 
420,0.69140625 
430,0.578125 
440,1.0390625 
450,2.33984375 
460,2.66015625 
470,3.01171875 
480,2.69140625 
490,2.28125 
497,1.9296875 
