time,sentpackets@tsung_controller@ip-172-31-17-231 
10,282 
20,547.0 
30,225.0 
40,49.0 
50,401.0 
60,843.0 
70,506.0 
80,391.0 
90,981.0 
100,1981.0 
110,1171.0 
120,258.0 
130,572.0 
140,3319.0 
150,4214.0 
160,926.0 
170,145.0 
180,1293.0 
190,7504.0 
200,7891.0 
210,2328.0 
220,254.0 
230,2780.0 
240,15115.0 
250,17297.0 
260,5245.0 
270,635.0 
280,51.0 
290,16877.0 
300,42226.0 
310,23258.0 
320,4593.0 
330,349.0 
340,590.0 
350,17.0 
360,10759.0 
370,73398.0 
380,91598.0 
390,30204.0 
400,2649.0 
410,213.0 
420,15.0 
430,1.0 
440,78823.0 
450,215638.0 
460,194670.0 
470,51940.0 
480,2684.0 
490,252.0 
497,22.0 
