time,session 
10,5566.457 
20,5566.457 
30,5566.457 
40,5566.457 
50,3984.724 
60,3984.724 
70,3984.724 
80,3984.724 
90,3984.724 
100,3984.724 
110,3984.724 
120,3984.724 
130,3984.724 
140,3984.724 
150,3984.724 
160,3984.724 
170,3984.724 
180,3661.109 
190,3570.507 
200,3570.507 
210,3570.507 
220,3570.507 
230,3570.507 
240,3570.507 
250,3570.507 
260,3570.507 
270,3570.507 
280,3570.507 
290,3090.05 
300,3090.05 
310,3090.05 
320,3090.05 
330,3090.05 
340,3090.05 
350,3090.05 
360,1865.319 
370,1865.319 
380,1865.319 
390,1865.319 
400,1865.319 
410,1865.319 
420,1865.319 
430,1865.319 
440,1865.319 
450,1865.319 
460,1865.319 
470,1865.319 
480,1865.319 
490,1865.319 
497,1865.319 
