time,session 
10,10754.767909090908 
20,14293.219307692307 
30,24208.8195 
40,0 
50,10016.504066666666 
60,14413.100464285713 
70,19153.711538461535 
80,5588.534 
90,10532.72674074074 
100,14631.507440677968 
110,21231.298241379314 
120,30603.1335 
130,9231.429111111112 
140,13062.989876106194 
150,17427.46778481012 
160,25856.625479999995 
170,35147.7318 
180,8909.503638297872 
190,12543.362912442402 
200,18660.60802259887 
210,27066.783000000003 
220,35722.274999999994 
230,8484.082773333334 
240,12877.573831797228 
250,17731.089243243256 
260,26864.794205479448 
270,37210.964555555554 
280,6171.444033333333 
290,11028.899657692296 
300,15063.967710684286 
310,22407.47301049866 
320,31576.14411538461 
330,40271.6712 
340,0 
350,0 
360,8717.336439024393 
370,12928.683255065547 
380,18124.006838518493 
390,26760.85217582418 
400,34965.318999999996 
410,44678.844666666664 
420,0 
430,6212.902044117647 
440,11063.071194459832 
450,15718.249866903248 
460,22509.76094603705 
470,31192.260664634156 
480,40851.33097222222 
490,49372.046333333325 
497,0 
