time,recvpackets@tsung_controller@ip-172-31-31-91 
10,518 
20,577 
30,577 
40,577 
50,577 
60,979 
70,1099 
80,1099 
90,1099 
100,1099 
110,1107 
120,3526 
130,3526 
140,3526 
150,3526 
160,3526 
170,4786 
180,5449 
190,5449 
200,5449 
210,5449 
220,9954 
230,12298 
240,12298 
250,12298 
260,12298 
270,12298 
280,29986 
290,29986 
300,29986 
310,29986 
320,29986 
330,29986 
340,29986 
350,29986 
360,47770 
370,47770 
380,47770 
390,47770 
398,47770 
