time,size_sent,size_rcv 
0,26.20859375,208.52421875 
10,50.55078125,386.89375 
20,27.14296875,410.359375 
30,3.97578125,114.5546875 
40,3.12421875,28.83671875 
50,66.6859375,409.315625 
60,88.4890625,959.63984375 
70,24.86171875,340.44375 
80,3.590625,118.37578125 
90,0.4390625,3.61875 
100,55.8984375,437.4375 
110,202.47265625,2370.4390625 
120,138.1765625,2051.11640625 
130,25.3609375,325.2046875 
140,0.7796875,4.20625 
150,16.11015625,125.7671875 
160,305.69609375,2742.728125 
170,373.14609375,4403.33359375 
180,126.91015625,2312.17421875 
190,19.23515625,385.925 
200,34.7546875,246.98125 
210,587.6609375,5303.028125 
220,765.5453125,10932.121875 
230,232.1578125,3993.696875 
240,39.0578125,673.109375 
250,4.55703125,20.07734375 
260,492.0640625,3300.88984375 
270,1644.04140625,17770.11640625 
280,1153.87734375,26287.4171875 
290,222.91171875,4902.87578125 
300,23.6625,355.81953125 
310,0.43359375,3.6296875 
320,0.43046875,3.6296875 
330,818.26015625,3835.7375 
340,2281.4453125,13252.346875 
350,2210.06015625,36837.99453125 
360,1124.18828125,35587.87734375 
370,161.63125,3306.7328125 
380,14.85859375,186.6640625 
390,1.20859375,3.5890625 
398,0,0 
