time,200,400,404,502,422,302 
0,4.6,,,,,2.7 
10,7.2,,,,,4.7 
20,3.7,,,,,2.4 
30,0.6,,,,,0.3 
40,1.4,,,,,0.1 
50,10.2,,,,,6.9 
60,12,,,,,7.8 
70,3.6,,,,,2.2 
80,0.6,,,,,0.2 
90,0.1,,,,,0 
100,10.7,,,,,5.8 
110,28.4,,,,,19.5 
120,18.7,,,,,11.6 
130,4,,,,,1.9 
140,0.2,,,,,0 
150,6,,,,,1.3 
160,46.5,,,,,31.2 
170,49.2,,,,,33.8 
180,19.1,,,,,9.5 
190,3.5,,,,,1.1 
200,11.9,,,,,2.8 
210,91.6,,,,,59.3 
220,99.9,,,,,69.4 
230,34.4,,,,,17.9 
240,6.5,,,,,2.6 
250,0.9,,,,,0.2 
260,95,,,,,50.5 
270,215.4,,,,,160.3 
280,165.3,,,,,99.5 
290,35.6,,,,,15.3 
300,3.9,,,,,1.5 
310,0.1,,,,,0 
320,0.1,,,,,0 
330,144.6,,,,,71.6 
340,235.5,2,,149,21.5,148.7 
350,261.6,7,1.6,66.5,27.2,169.4 
360,182,4.8,2.2,0,2.7,101.9 
370,33.6,0.2,1.2,0,0.5,11.9 
380,5.4,0,0.1,0,0,1 
390,0.2,0,0,0,0,0.1 
398,0,0,0,0,0,0 
