time,session 
0,8112.055 
10,17858.676 
20,22141.865 
30,22141.865 
40,39658.371 
50,39658.371 
60,39658.371 
70,39658.371 
80,39658.371 
90,48719.756 
100,48719.756 
110,48719.756 
120,48719.756 
130,48719.756 
140,48719.756 
150,48719.756 
160,48719.756 
170,48719.756 
180,48719.756 
190,48719.756 
200,48719.756 
210,48719.756 
220,48719.756 
230,48719.756 
240,48719.756 
250,48719.756 
260,48719.756 
270,48719.756 
280,48719.756 
290,48719.756 
300,48719.756 
310,48719.756 
320,53830.971 
330,53830.971 
340,53830.971 
350,53830.971 
360,53830.971 
370,53830.971 
380,53830.971 
390,53830.971 
398,53830.971 
