time,session 
0,1873.6795000000002 
10,4036.9172430778 
20,3637.584228217038 
30,2390.441913207728 
40,0.0 
50,1788.4670160561775 
60,4153.437243522115 
70,4358.622645578339 
80,2214.4905814981466 
90,0.0 
100,449.4884999999997 
110,3263.8089745082075 
120,3732.507988875715 
130,3792.2908526328656 
140,0.0 
150,0.0 
160,2057.046880335924 
170,3806.5440733146415 
180,4074.7138385552066 
190,3670.2998328863605 
200,0.0 
210,2046.3781014610834 
220,3386.5731274596474 
230,4089.2645773734857 
240,4216.524016787041 
250,3372.0241166124233 
260,13502.435668798673 
270,2798.2441745474553 
280,4150.825944183533 
290,4299.195921555086 
300,4079.3263573502613 
310,0.0 
320,0.0 
330,1191.5019787770207 
340,2451.7944057194077 
350,3969.108940410857 
360,4127.828360464532 
370,4660.507516746271 
380,3950.686015045401 
390,0.0 
398,0 
