time,freemem@tsung_controller@ip-172-31-31-91 
0,375575.60546875 
10,375575.60546875 
20,375575.60546875 
30,375575.60546875 
40,375575.60546875 
50,375575.60546875 
60,375575.60546875 
70,375575.60546875 
80,375575.60546875 
90,375575.60546875 
100,375575.60546875 
110,375575.60546875 
120,375575.60546875 
130,375575.60546875 
140,375575.60546875 
150,375575.60546875 
160,375575.60546875 
170,375575.60546875 
180,375575.60546875 
190,375575.60546875 
200,375575.60546875 
210,375575.60546875 
220,375575.60546875 
230,375575.60546875 
240,375575.60546875 
250,375575.60546875 
260,375575.60546875 
270,375575.60546875 
280,375575.60546875 
290,375575.60546875 
300,375575.60546875 
310,375575.60546875 
320,375575.60546875 
330,375575.60546875 
340,375575.60546875 
350,375575.60546875 
360,375575.60546875 
370,375575.60546875 
380,375575.60546875 
390,375575.60546875 
398,375575.60546875 
