time,cpu@tsung_controller@ip-172-31-31-91 
0,0.07215550035008166 
10,0.020820320632937747 
20,0.02706190932178692 
30,0.017696719860924602 
40,0.004164064126587549 
50,0.013531095498308613 
60,0.05620667402210796 
70,0.04164410944071961 
80,0.019777657492609402 
90,0.005204863424383744 
100,0.004163977431242322 
110,0.05933606071015896 
120,0.13326531249674645 
130,0.07183160174061504 
140,0.021863385076678014 
150,0.0031224304999011234 
160,0.043724949247826765 
170,0.23214415839935043 
180,0.20089727175259448 
190,0.07599258812017239 
200,0.006246486351427322 
210,0.03955284468222412 
220,0.3924303618270392 
230,0.3936351897363269 
240,0.14883740294344178 
250,0.02498568528447244 
260,0.006245901127385153 
270,0.4890535253475402 
280,0.9354254677127338 
290,0.6308557151780138 
300,0.12389251543450876 
310,0.015615728161404167 
320,0.0031231131191571757 
330,0.0041642808807454065 
340,0.5203780025810749 
350,0.8910355165091394 
360,1.1739849921422103 
370,0.7078835323388264 
380,0.14572100672398358 
390,0.011451057140775133 
398,0.004164887912454056 
