time,request,connect 
0,164.532,25.875 
10,1260.303,25.875 
20,3247.698,25.875 
30,3247.698,25.875 
40,3247.698,25.875 
50,3247.698,25.875 
60,3247.698,25.875 
70,3247.698,25.875 
80,3247.698,25.875 
90,3247.698,25.875 
100,3247.698,25.875 
110,3247.698,25.875 
120,3247.698,25.875 
130,3247.698,25.875 
140,3247.698,25.875 
150,3247.698,25.875 
160,3247.698,25.875 
170,3247.698,25.875 
180,3247.698,25.875 
190,3247.698,25.875 
200,3247.698,25.875 
210,3247.698,25.875 
220,3247.698,25.875 
230,3247.698,25.875 
240,3247.698,25.875 
250,3247.698,25.875 
260,3247.698,25.875 
270,3247.698,25.875 
280,3247.698,25.875 
290,3247.698,25.875 
300,3247.698,25.875 
310,3247.698,25.875 
320,3247.698,25.875 
330,3247.698,25.875 
340,3247.698,25.875 
350,3247.698,25.875 
360,3247.698,25.875 
370,3247.698,25.875 
380,3247.698,25.875 
390,3247.698,25.875 
400,3275.154,25.875 
410,3275.154,25.875 
420,3275.154,25.875 
430,3275.154,25.875 
440,3275.154,25.875 
450,3275.154,27.922 
460,5507.96,27.922 
470,5507.96,27.922 
480,5507.96,27.922 
490,5507.96,27.922 
500,5507.96,27.922 
510,5507.96,27.922 
520,5507.96,27.922 
530,5507.96,35.384 
540,10658.01,35.384 
550,20936.474,35.384 
560,20936.474,35.384 
570,20936.474,35.384 
580,20936.474,35.384 
590,20936.474,35.384 
592,20936.474,35.384 
