time,request,connect 
0,1.004,0.811 
10,0.553,0.631 
20,0.553,0.631 
30,0.553,0.631 
40,0.553,0.631 
50,0.553,0.631 
60,0.553,0.631 
70,0.553,0.631 
80,0.553,0.631 
90,0.553,0.55 
100,0.553,0.55 
110,0.553,0.55 
120,0.553,0.55 
130,0.553,0.55 
140,0.553,0.55 
150,0.553,0.48 
160,0.553,0.48 
170,0.553,0.48 
180,0.553,0.48 
190,0.553,0.48 
200,0.553,0.48 
210,0.553,0.48 
220,0.553,0.48 
230,0.553,0.48 
240,0.553,0.414 
250,0.553,0.414 
260,0.553,0.414 
270,0.553,0.414 
280,0.553,0.414 
290,0.553,0.414 
300,0.553,0.414 
310,0.553,0.379 
320,0.553,0.379 
330,0.553,0.379 
340,0.553,0.379 
350,0.553,0.379 
360,0.553,0.379 
370,0.553,0.379 
380,0.553,0.368 
390,0.553,0.367 
400,0.553,0.367 
410,0.553,0.367 
420,0.553,0.367 
430,0.553,0.367 
440,0.553,0.367 
450,0.553,0.298 
460,0.553,0.296 
470,0.553,0.296 
480,0.553,0.296 
490,0.553,0.296 
500,0.553,0.296 
510,0.553,0.296 
520,0.553,0.275 
530,0.553,0.275 
540,0.252,0.275 
550,0.252,0.275 
560,0.252,0.275 
570,0.252,0.275 
580,0.252,0.275 
590,0.252,0.275 
592,0.252,0.275 
