time,sentpackets@tsung_controller@ip-172-31-17-231 
10,187 
20,1118.0 
30,224.0 
40,32.0 
50,662.0 
60,2141.0 
70,1188.0 
80,277.0 
90,303.0 
100,2329.0 
110,3799.0 
120,1339.0 
130,31.0 
140,556.0 
150,4433.0 
160,8850.0 
170,2427.0 
180,382.0 
190,3696.0 
200,17812.0 
210,11745.0 
220,2599.0 
230,121.0 
240,2584.0 
250,22151.0 
260,34974.0 
270,14469.0 
280,1946.0 
290,32.0 
300,10.0 
310,17351.0 
320,67836.0 
330,59845.0 
340,9784.0 
350,548.0 
360,30.0 
370,16.0 
380,8667.0 
390,81150.0 
400,147721.0 
410,67076.0 
420,5545.0 
430,189.0 
440,26.0 
450,1.0 
460,76238.0 
470,380956.0 
480,428673.0 
490,85913.0 
500,6361.0 
510,260.0 
520,35.0 
530,39289.0 
540,323529.0 
550,481531.0 
560,591751.0 
570,225683.0 
580,8552.0 
590,159.0 
592,53.0 
