time,load@tsung_controller@ip-172-31-17-231 
0,0.0 
10,0.0 
20,0.0 
30,0.1484375 
40,0.19921875 
50,0.25 
60,0.28125 
70,0.28125 
80,0.28125 
90,0.28125 
100,0.28125 
110,0.28125 
120,0.28125 
130,0.28125 
140,0.28125 
150,0.28125 
160,0.28125 
170,0.28125 
180,0.28125 
190,0.28125 
200,0.28125 
210,0.28125 
220,0.28125 
230,0.28125 
240,0.28125 
250,0.28125 
260,0.28125 
270,0.28125 
280,0.28125 
290,0.28125 
300,0.28125 
310,0.28125 
320,0.3515625 
330,0.3515625 
340,0.3515625 
350,0.3515625 
360,0.3515625 
370,0.3515625 
380,0.3515625 
390,0.3515625 
400,0.78125 
410,0.78125 
420,0.78125 
430,0.78125 
440,0.78125 
450,0.78125 
460,0.78125 
470,1.4609375 
480,1.98046875 
490,1.98046875 
500,1.98046875 
510,1.98046875 
520,1.98046875 
530,1.98046875 
540,2.1015625 
550,3.23046875 
560,4.26171875 
570,4.53125 
580,4.53125 
590,4.53125 
592,4.53125 
