time,freemem@tsung_controller@ip-172-31-17-231 
0,375578.7109375 
10,375573.0546875 
20,375557.3671875 
30,375557.3671875 
40,375557.3671875 
50,375557.3671875 
60,375534.8828125 
70,375534.8828125 
80,375534.8828125 
90,375534.8828125 
100,375513.97265625 
110,375510.6328125 
120,375510.6328125 
130,375510.6328125 
140,375510.6328125 
150,375471.546875 
160,375463.828125 
170,375463.828125 
180,375463.828125 
190,375447.72265625 
200,375311.2109375 
210,375311.2109375 
220,375311.2109375 
230,375311.2109375 
240,375311.2109375 
250,375146.66796875 
260,375088.90234375 
270,375088.90234375 
280,375088.90234375 
290,375088.90234375 
300,375088.90234375 
310,375088.90234375 
320,374576.421875 
330,374576.421875 
340,374576.421875 
350,374576.421875 
360,374576.421875 
370,374576.421875 
380,374576.421875 
390,374049.18359375 
400,373722.0546875 
410,373722.0546875 
420,373722.0546875 
430,373722.0546875 
440,373722.0546875 
450,373722.0546875 
460,373722.0546875 
470,371870.46875 
480,371870.46875 
490,371870.46875 
500,371870.46875 
510,371870.46875 
520,371870.46875 
530,371870.46875 
540,370493.62109375 
550,369088.6640625 
560,369088.6640625 
570,369088.6640625 
580,369088.6640625 
590,369088.6640625 
592,369088.6640625 
