time,request,connect 
0,29.780869565217394,2.7073750000000003 
10,51.823234482758615,1.0588666666666666 
20,186.51529687500002,1.099 
30,48.70183333333333,0.794 
40,64.19302150537638,1.103333333333333 
50,75.02979467680605,1.171086956521739 
60,69.01473504273496,0 
70,93.88514285714288,0 
80,45.40064583333335,1.4542800000000002 
90,49.22387719298249,1.0545068493150682 
100,62.19696296296297,1.1343846153846153 
110,62.368592307692325,0 
120,139.51400000000004,0 
130,32.666362500000005,1.0655 
140,42.521808383233505,1.2079499999999985 
150,65.67887515451174,0.9104736842105263 
160,77.27556465517242,0 
170,86.49281818181818,0 
180,36.02821890547256,1.1227075812274365 
190,54.37669468599035,1.0937931034482768 
200,63.41131949458484,0 
210,84.66234210526322,0 
220,46.51516000000001,0 
230,32.494634999999995,1.0866637168141593 
240,45.70792229299367,0.9179899999999996 
250,68.08455072046115,1.0943700787401573 
260,69.81924680851061,0 
270,68.34724186046506,0 
280,35.32788235294117,0 
290,40.88,0 
300,38.358594178655245,0.9353747514910536 
310,57.61317256289324,0.9017557160048134 
320,80.71965138427471,0 
330,68.84627076923086,0 
340,52.065245283018875,0 
350,29.657999999999998,0 
360,36.33833333333333,0 
370,29.39297527047912,0.9107187079407806 
380,50.115812463550775,0.8443734099302428 
390,80.77773950018708,0.8315361702127655 
400,98.5929089909869,0 
410,57.7496706507304,0 
420,34.30965000000001,0 
430,34.916125,0 
440,0,0 
450,43.04258794411135,0.8163825149700583 
460,100.449615783167,0.8235277519379838 
470,180.34003671105992,0 
480,103.84425968109318,0 
490,57.125320754717016,0 
500,32.63880434782611,0 
510,35.330875,0 
520,34.20873523316056,0.7787300391684243 
530,132.41210293539925,0.7858674859738188 
540,1097.5870706627547,0.8054042194092813 
550,1669.2140528640723,0.9258842975206616 
560,1000.5991855310524,1.0393448275862067 
570,54.870157129001,0 
580,32.04120000000001,0 
590,31.85231578947369,0 
592,0,0 
