time,200,302,504 
0,24,6, 
10,94,25, 
20,206,62, 
30,246,81, 
40,246,81, 
50,246,81, 
60,246,81,1 
70,248,82,16 
80,250,83,41 
90,250,83,79 
100,250,83,79 
110,250,83,79 
120,250,83,79 
130,250,83,79 
140,250,83,85 
140,250,83,85 
