time,request,connect 
0,4.3,1.6 
10,12.8,1.4 
20,7,0 
30,1.8,0 
40,0.4,0 
50,9.1,3.3 
60,23.8,2.3 
70,12,0 
80,2.3,0 
90,1.2,0 
100,18.1,6.5 
110,54,5.5 
120,26.1,0 
130,6.6,0 
140,6.1,3.3 
150,76.4,16.5 
160,91.4,4.2 
170,28.5,0 
180,9.5,0 
190,3.3,0 
200,0.6,0 
210,14.2,8.5 
220,163.2,34.9 
230,168.3,4.6 
240,49.9,0 
250,19.6,0 
260,6,0 
270,20,12.4 
280,273.3,61.8 
290,343.7,18.5 
300,120.7,0 
310,16.7,0 
320,6.3,0 
330,23,0 
340,14.4,0 
350,2.6,0 
360,44.3,29 
370,545.3,118.2 
380,682.9,34.9 
390,218.6,0 
400,24,0 
410,1,0 
420,0.2,0 
430,4.1,0 
440,31.1,0 
450,37.1,0 
460,14,0 
470,2.9,0 
480,96.3,63.8 
490,833.3,272.3 
500,970.5,229.1 
510,675.8,5.2 
520,184.9,0.6 
530,8.8,0 
540,0.2,0 
550,7.9,0 
560,41.8,0 
570,72.5,0 
580,43.6,0 
590,9.3,0 
593,1.5,0 
