time,recvpackets@tsung_controller@ip-172-31-29-147 
10,333 
20,1014.0 
30,959.0 
40,102.0 
50,8.0 
60,710.0 
70,2265.0 
80,1177.0 
90,553.0 
100,160.0 
110,1156.0 
120,4364.0 
130,3311.0 
140,869.0 
150,570.0 
160,5525.0 
170,8837.0 
180,3996.0 
190,2364.0 
200,348.0 
210,29.0 
220,1263.0 
230,11137.0 
240,15530.0 
250,8471.0 
260,3372.0 
270,882.0 
280,2231.0 
290,20125.0 
300,31770.0 
310,13359.0 
320,2652.0 
330,3756.0 
340,11962.0 
350,405.0 
360,68.0 
370,4772.0 
380,42937.0 
390,67060.0 
400,25060.0 
410,2241.0 
420,66.0 
430,5.0 
440,119.0 
450,872.0 
460,907.0 
470,362.0 
480,68.0 
490,9319.0 
500,56064.0 
510,75994.0 
520,97113.0 
530,27711.0 
540,969.0 
550,68.0 
560,264.0 
570,1084.0 
580,1957.0 
590,1072.0 
593,235.0 
