time,session 
10,0.5 
20,1.5 
30,0.9 
40,0.1 
50,0 
60,2.1 
70,2.3 
80,0.8 
90,0.4 
100,0 
110,2.6 
120,6 
130,2.8 
140,0.6 
150,1.5 
160,9.8 
170,8.6 
180,2.8 
190,1 
200,0.2 
210,0.1 
220,4.3 
230,18 
240,16.7 
250,6.7 
260,1.6 
270,0.7 
280,6.7 
290,34 
300,34.2 
310,7.7 
320,1.6 
330,3.3 
340,4.1 
350,1 
360,0.1 
370,10.4 
380,74 
390,64.8 
400,14.3 
410,0.5 
420,0.2 
430,0.2 
440,4 
450,8.5 
460,3.9 
470,1.2 
480,0.1 
490,10.6 
500,56.6 
510,160.5 
520,103.1 
530,6.8 
540,0.2 
550,0.8 
560,6 
570,13.4 
580,11.5 
590,3.2 
593,0.5 
