time,request,connect 
0,5.007,0.828 
10,4.367,0.828 
20,4.367,0.828 
30,4.367,0.828 
40,4.367,0.828 
50,4.128,0.799 
60,4.128,0.757 
70,4.128,0.757 
80,4.128,0.757 
90,4.128,0.757 
100,4.128,0.757 
110,4.128,0.674 
120,4.128,0.674 
130,4.128,0.674 
140,4.128,0.637 
150,4.128,0.577 
160,4.128,0.577 
170,4.128,0.577 
180,4.128,0.577 
190,4.128,0.577 
200,4.128,0.577 
210,4.128,0.577 
220,3.968,0.536 
230,3.968,0.521 
240,3.968,0.521 
250,3.968,0.521 
260,3.968,0.521 
270,3.968,0.521 
280,3.968,0.521 
290,3.968,0.521 
300,3.968,0.521 
310,3.968,0.521 
320,3.968,0.521 
330,3.968,0.521 
340,3.968,0.521 
350,3.968,0.521 
360,3.968,0.498 
370,3.968,0.455 
380,3.968,0.435 
390,3.968,0.435 
400,3.968,0.435 
410,3.968,0.435 
420,3.968,0.435 
430,2.387,0.435 
440,2.077,0.435 
450,2.03,0.435 
460,2.03,0.435 
470,2.03,0.435 
480,2.03,0.435 
490,2.03,0.387 
500,0.336,0.352 
510,0.336,0.352 
520,0.336,0.352 
530,0.336,0.352 
540,0.336,0.352 
550,0.336,0.352 
560,0.336,0.352 
570,0.336,0.352 
580,0.336,0.352 
590,0.336,0.352 
593,0.336,0.352 
