time,recvpackets@tsung_controller@ip-172-31-29-147 
10,333 
20,1014 
30,1014 
40,1014 
50,1014 
60,1014 
70,2265 
80,2265 
90,2265 
100,2265 
110,2265 
120,4364 
130,4364 
140,4364 
150,4364 
160,5525 
170,8837 
180,8837 
190,8837 
200,8837 
210,8837 
220,8837 
230,11137 
240,15530 
250,15530 
260,15530 
270,15530 
280,15530 
290,20125 
300,31770 
310,31770 
320,31770 
330,31770 
340,31770 
350,31770 
360,31770 
370,31770 
380,42937 
390,67060 
400,67060 
410,67060 
420,67060 
430,67060 
440,67060 
450,67060 
460,67060 
470,67060 
480,67060 
490,67060 
500,67060 
510,75994 
520,97113 
530,97113 
540,97113 
550,97113 
560,97113 
570,97113 
580,97113 
590,97113 
593,97113 
