time,200,400,404,504,502,422,302 
0,2.8,,,,,,1.5 
10,7.3,,,,,,5.5 
20,4.5,,,,,,2.5 
30,1.2,,,,,,0.6 
40,0.3,,,,,,0.1 
50,5.4,,,,,,3.7 
60,13.7,,,,,,10.1 
70,7.4,,,,,,4.6 
80,1.3,,,,,,1 
90,0.8,,,,,,0.4 
100,12.4,,,,,,5.7 
110,31,,,,,,23 
120,17,,,,,,9.1 
130,4.5,,,,,,2.1 
140,5.1,,,,,,1 
150,45.8,,,,,,30.6 
160,53.8,,,,,,37.6 
170,19.4,,,,,,9.1 
180,5.9,,,,,,3.6 
190,2,,,,,,1.3 
200,0.4,,,,,,0.2 
210,12,,,,,,2.2 
220,99,,,,,,64.3 
230,98,,,,,,70.2 
240,34.5,,,,,,15.5 
250,12.5,,,,,,7 
260,3.8,,,,,,2.2 
270,16.6,,,,,,3.4 
280,166.3,,,,,,107 
290,199.8,,,,,,144 
300,81.2,,,,,,39.4 
310,11.7,,,,,,5 
320,4.2,,,,,,2.1 
330,14,,,,,,9 
340,8.4,,,,,,6 
350,1.5,,,,,,1.1 
360,37.3,,,,,,7 
370,326.2,,,,,,219.1 
380,403,,,,,,279.9 
390,146.1,,,,,,72.5 
400,18.9,,,,,,5.1 
410,0.7,,,,,,0.3 
420,0.2,,,,,,0 
430,0.6,,0.2,2,,1.3,0 
440,9.4,,3.9,9.5,,8.3,0 
450,16.4,,8.6,5.7,,6.4,0 
460,7.6,,3.9,0.7,,1.8,0 
470,1.6,,1.2,0,,0.1,0 
480,81.6,,0.1,0,,0,14.6 
490,507.6,,0,0,,0,330.9 
500,552.7,,0,0,13.4,5.3,423.3 
510,485.4,0.7,0.3,0,0,1.1,247.7 
520,148.4,0.5,0.1,0,0,0.3,54.7 
530,8.2,0,0,0,0,0,1.4 
540,0.3,0,0,0,0,0,0 
550,1.6,0,0.6,3.7,0,2,0 
560,12.9,0,5.7,12.3,0,10.9,0 
570,27.7,0,13,15.7,0,16.1,0 
580,22.4,0,11.9,3.5,0,5.8,0 
590,5.2,0,3.5,0.1,0,0.5,0 
593,0.9,0,0.6,0,0,0,0 
