time,users,connected 
0,21,21 
10,28,7 
20,28,-11 
30,28,-1 
40,28,-1 
50,28,0 
60,28,-4 
70,28,-7 
80,28,-3 
90,28,-1 
100,35,34 
110,59,23 
120,59,-11 
130,59,-5 
140,59,-2 
150,59,0 
160,59,-1 
170,59,-10 
180,59,-6 
190,59,0 
200,59,0 
210,59,0 
220,59,-1 
230,59,0 
240,59,-1 
250,59,-5 
260,59,-11 
266,59,-4 
