time,size_sent,size_rcv 
0,25.8890625,353.684375 
10,63.496875,689.4375 
20,83.4109375,942.5609375 
30,89.11953125,1060.38984375 
40,92.540625,1268.89375 
50,94.91171875,1338.47890625 
60,95.90078125,1444.83671875 
70,95.90078125,1551.84765625 
80,95.90078125,1552.61875 
90,95.90078125,1552.87578125 
100,133.47265625,1952.23359375 
110,220.93359375,2893.815625 
120,250.71484375,3157.884375 
130,257.978125,3215.45625 
140,262.54296875,3323.30390625 
150,267.853125,3493.890625 
160,278.09765625,3870.74140625 
170,280.4859375,3976.22421875 
180,281.45625,3977.88359375 
190,282.4296875,4012.678125 
200,287.39375,4291.44609375 
210,297.1078125,4607.315625 
220,301.8453125,4747.796875 
230,301.8453125,4747.796875 
240,301.8453125,4783.12578125 
250,301.8453125,4960.41875 
260,301.8453125,5352.928125 
266,301.8453125,5498.15078125 
