time,freemem@tsung_controller@ip-172-31-26-68 
0,725.08984375 
10,725.44140625 
20,725.44140625 
30,725.44140625 
40,725.44140625 
50,725.44140625 
60,725.44140625 
70,725.44140625 
80,725.44140625 
90,725.44140625 
100,725.44140625 
110,725.44140625 
120,725.44140625 
130,725.44140625 
140,725.44140625 
150,725.44140625 
160,725.44140625 
170,725.44140625 
180,725.44140625 
190,725.44140625 
200,725.44140625 
210,725.44140625 
220,725.44140625 
230,725.44140625 
240,725.44140625 
250,725.44140625 
260,725.44140625 
266,725.44140625 
