time,sentpackets@tsung_controller@ip-172-31-31-91 
10,200 
20,443.0 
30,258.0 
40,56.0 
50,195.0 
60,719.0 
70,497.0 
80,188.0 
90,28.0 
100,366.0 
110,1713.0 
120,1275.0 
130,343.0 
140,35.0 
150,733.0 
160,2986.0 
170,2539.0 
180,774.0 
190,82.0 
200,1267.0 
210,6378.0 
220,5227.0 
230,1855.0 
240,196.0 
250,3047.0 
260,12654.0 
270,11027.0 
280,3424.0 
290,942.0 
300,298.0 
310,15840.0 
320,30008.0 
330,17077.0 
340,3501.0 
350,393.0 
360,22.0 
370,0.0 
380,11204.0 
390,57893.0 
400,62252.0 
410,20645.0 
420,2232.0 
430,571.0 
440,28.0 
450,227.0 
460,64839.0 
470,97629.0 
480,114834.0 
490,102274.0 
500,9795.0 
510,671.0 
517,48.0 
