time,recvpackets@tsung_controller@ip-172-31-31-91 
10,252 
20,859.0 
30,703.0 
40,227.0 
50,287.0 
60,1230.0 
70,919.0 
80,341.0 
90,33.0 
100,484.0 
110,3244.0 
120,2923.0 
130,562.0 
140,67.0 
150,940.0 
160,5553.0 
170,6005.0 
180,1842.0 
190,134.0 
200,1543.0 
210,11068.0 
220,11991.0 
230,4666.0 
240,339.0 
250,3758.0 
260,23114.0 
270,26556.0 
280,7852.0 
290,806.0 
300,144.0 
310,23969.0 
320,63551.0 
330,45862.0 
340,9155.0 
350,592.0 
360,22.0 
370,0.0 
380,13907.0 
390,109829.0 
400,166452.0 
410,58360.0 
420,5746.0 
430,343.0 
440,31.0 
450,266.0 
460,94441.0 
470,186375.0 
480,365697.0 
490,332451.0 
500,27131.0 
510,1341.0 
517,79.0 
