time,200,400,404,502,422,302 
0,2.6,,,,,1.4 
10,7.9,,,,,5.5 
20,5.1,,,,,3.2 
30,0.8,,,,,0.4 
40,2.5,,,,,0.7 
50,12,,,,,7.2 
60,9.9,,,,,7.9 
70,4,,,,,2.2 
80,1,,,,,0.2 
90,4.1,,,,,1.1 
100,27.6,,,,,19.5 
110,23.4,,,,,16.2 
120,8.7,,,,,3.5 
130,1.1,,,,,0.2 
140,8.7,,,,,3.1 
150,46.3,,,,,30.7 
160,49,,,,,34.5 
170,16.3,,,,,8.4 
180,2.2,,,,,1 
190,14.2,,,,,3.8 
200,100,,,,,65.3 
210,98.1,,,,,69.6 
220,33.2,,,,,17 
230,5.4,,,,,1.9 
240,32.6,,,,,9.6 
250,181.2,,,,,126.3 
260,194,,,,,134.4 
270,63.6,,,,,31.6 
280,10.1,,,,,3.2 
290,1.4,,,,,0.5 
300,206.4,,,,,111.3 
310,447.4,,,,,323.2 
320,263.1,,,,,156.1 
330,65.3,,,,,28.4 
340,9.4,,,,,4.5 
350,0.8,,,,,0.4 
360,0,,,,,0 
370,126.7,,,,,38.5 
380,750.8,,,,,503 
390,785.2,,,,,546.3 
400,278.1,,,,,140.2 
410,40.4,,,,,17.2 
420,5.3,,,,,2.4 
430,0.4,,,,,0.3 
440,0,,,,,0 
450,818.4,,,0.9,0.4,442.7 
460,1061.4,1.4,,100.2,23,780.5 
470,1022.4,1.3,1.7,24.9,20.1,694 
480,899.4,2.5,2.1,0,1.5,487 
490,154.6,0.4,0.3,0,0.2,60 
500,15.8,0,0.1,0,0,5.3 
510,1.1,0,0,0,0,0.4 
517,0.3,0,0,0,0,0 
