time,size_sent,size_rcv 
0,14.13984375,54.7359375 
10,56.5265625,477.1328125 
20,38.15234375,681.21640625 
30,5.596875,257.48515625 
40,8.97109375,121.4625 
50,75.6109375,737.76171875 
60,81.13984375,739.13125 
70,28.225,301.42265625 
80,5.20390625,64.3984375 
90,13,83.98046875 
100,190.91796875,2084.69140625 
110,185.3328125,2505.61171875 
120,53.17421875,728.09375 
130,5.5546875,60.87109375 
140,33.1921875,216.8015625 
150,310.44140625,3327.1703125 
160,380.83125,5264.165625 
170,110.7296875,2148.48828125 
180,13.8984375,144.665625 
190,47.2828125,300.6703125 
200,658.296875,6424.66484375 
210,762.58828125,10766.51640625 
220,227.775,4814.5625 
230,31.75078125,499.58359375 
240,112.20234375,719.86171875 
250,1244.82734375,13209.0265625 
260,1492.73046875,25467.05625 
270,427.3875,8848.16953125 
280,58.25,1010.7375 
290,8.01796875,50.61796875 
300,1115.7328125,8690.63046875 
310,3341.7671875,48461.55390625 
320,1909.95625,49464.48515625 
330,412.69453125,11520.14765625 
340,59.68125,683.6359375 
350,5.159375,18.05859375 
360,0,0 
370,437.91875,3001.99765625 
380,5070.865625,62296.4296875 
390,6038.9375,160919.634375 
400,1868.78671875,75213.346875 
410,250.14453125,7358.81015625 
420,33.39140625,195.74453125 
430,2.98125,7.43359375 
440,0,0 
450,4572.59140625,36667.3953125 
460,9257.171875,112445.95078125 
470,7932.3890625,335745.17109375 
480,5125.6171875,384574.990625 
490,953.03046875,38206.68984375 
500,90.48359375,1909.94609375 
510,6.56953125,95.41328125 
517,1.33515625,9.8203125 
