time,session 
10,10674.580142857143 
20,14472.910666666668 
30,20434.06075 
40,30613.798 
50,8220.683166666668 
60,14096.772136363637 
70,18811.134210526314 
80,25717.978285714285 
90,33747.945 
100,8184.5790000000015 
110,13369.787392857146 
120,18304.64159459459 
130,24932.03322222222 
140,37779.05 
150,8750.610359999999 
160,12946.73844230769 
170,17718.632703703697 
180,26696.055399999997 
190,38637.365 
200,8707.566152173917 
210,12556.986644859824 
220,18918.773129629633 
230,25559.312439024387 
240,31610.227 
250,8656.671534653462 
260,13275.344306976753 
270,18550.49009897613 
280,26284.670812500004 
290,38223.768874999994 
300,6093.23875 
310,11130.081401222002 
320,15276.462591224032 
330,22202.062485333317 
340,30983.95463076923 
350,40830.44714285714 
360,0 
370,0 
380,8754.206667655773 
390,13145.345970466587 
400,18348.452755857892 
410,25994.736424812047 
420,36379.81341860466 
430,45570.26733333333 
440,0 
450,5607.333277777779 
460,11852.604676767689 
470,19631.071367481865 
480,25980.788292363606 
490,31553.03060472693 
500,41424.76204273504 
510,53266.350999999995 
517,60693.426 
