time,sentpackets@tsung_controller@ip-172-31-31-91 
10,200 
20,443 
30,443 
40,443 
50,443 
60,719 
70,719 
80,719 
90,719 
100,719 
110,1713 
120,1713 
130,1713 
140,1713 
150,1713 
160,2986 
170,2986 
180,2986 
190,2986 
200,2986 
210,6378 
220,6378 
230,6378 
240,6378 
250,6378 
260,12654 
270,12654 
280,12654 
290,12654 
300,12654 
310,15840 
320,30008 
330,30008 
340,30008 
350,30008 
360,30008 
370,30008 
380,30008 
390,57893 
400,62252 
410,62252 
420,62252 
430,62252 
440,62252 
450,62252 
460,64839 
470,97629 
480,114834 
490,114834 
500,114834 
510,114834 
517,114834 
