time,freemem@tsung_controller@ip-172-31-30-185 
0,778.28125 
10,778.28125 
20,778.28125 
30,778.28125 
40,778.28125 
50,778.28125 
60,778.28125 
70,778.28125 
80,778.28125 
90,778.28125 
100,778.28125 
110,778.28125 
120,778.28125 
130,778.28125 
140,778.28125 
150,778.28125 
160,778.28125 
170,778.28125 
180,778.28125 
190,778.28125 
200,778.28125 
210,778.28125 
220,778.28125 
230,778.28125 
240,778.28125 
250,778.28125 
260,778.28125 
270,778.28125 
280,778.28125 
290,778.28125 
300,778.28125 
310,778.28125 
320,778.28125 
330,778.28125 
340,778.28125 
