time,request,connect 
0,89.69517777777777,1.973285714285714 
10,101.57872321428569,4.0919333333333325 
20,107.94198630136985,0 
30,107.67853333333333,0 
40,4875.647,0 
50,31.151666666666667,4.411666666666666 
60,89.9893101604278,10.286934782608698 
70,158.2990677966102,65.32962500000001 
80,470.89725974025976,0 
90,2099.4067272727266,0 
100,35.81089189189188,1.6568863636363638 
110,95.90206074766355,1.4840615384615385 
120,267.3746169491526,0 
130,1199.8392872340435,0 
140,5095.723608695652,0 
150,768.3970434782609,0 
160,44.87689300411525,2.899478723404256 
170,89.25742822966504,1.8133982300884954 
180,347.06795428571445,0 
190,1919.5855454545465,0 
200,1367.3336093750004,0 
210,30.930799999999998,0 
220,43.58688888888885,1.3965613207547178 
230,129.19643562610227,2.444690476190474 
240,405.22221461538504,0 
250,1021.6622183908055,0 
260,2115.288606837608,0 
270,2838.3374324324327,0 
280,31.822272727272722,0 
290,40.25767741935481,2.1641741176470575 
300,124.72437552742643,9.977382297551786 
310,553.2644267573687,0 
320,2390.9026162642917,0 
330,3273.8118785310717,0 
340,2172.7340000000013,0 
