time,session 
10,14563.174 
20,17647.532 
30,31998.448 
40,35012.457 
50,40692.246 
60,40692.246 
70,40692.246 
80,40692.246 
90,40692.246 
100,40692.246 
110,40692.246 
120,40692.246 
130,40692.246 
140,40692.246 
150,43610.402 
160,43610.402 
170,43610.402 
180,43610.402 
190,43610.402 
200,43610.402 
210,43610.402 
220,48712.774 
230,48712.774 
240,48712.774 
250,48712.774 
260,48712.774 
270,49598.037 
280,53436.52 
290,55175.689 
300,55175.689 
310,55175.689 
320,55175.689 
330,55175.689 
340,55474.694 
