time,users,connected 
0,15,14 
10,24,8 
20,24,-13 
30,24,-7 
40,24,-1 
50,24,5 
60,53,44 
70,58,-18 
80,58,-25 
90,58,-6 
100,58,43 
110,102,52 
120,102,-40 
130,102,-44 
140,102,-5 
150,102,-6 
160,102,93 
170,186,84 
180,186,-102 
190,186,-50 
200,186,-22 
210,186,-3 
220,211,210 
230,428,198 
240,428,-179 
250,428,-172 
260,428,-45 
270,428,-9 
280,428,-3 
290,443,424 
300,878,419 
310,878,-309 
320,878,-207 
330,878,-181 
340,878,-75 
