time,200,302 
0,30,15 
10,97,60 
20,140,90 
30,150,96 
40,153,99 
50,162,102 
60,277,174 
70,407,280 
80,458,306 
90,467,308 
100,540,346 
110,786,528 
120,965,644 
130,1027,676 
140,1042,684 
150,1055,694 
160,1225,767 
170,1707,1121 
180,2022,1331 
190,2131,1387 
200,2171,1411 
210,2177,1415 
220,2524,1572 
230,3490,2307 
240,4259,2838 
250,4556,2976 
260,4635,3014 
270,4656,3030 
280,4663,3034 
290,5370,3381 
300,7431,4875 
310,8719,5792 
320,9220,6079 
330,9475,6178 
340,9551,6183 
