time,recvpackets@tsung_controller@ip-172-31-30-185 
10,464 
20,464 
30,464 
40,327 
50,243 
60,182 
70,182 
80,182 
90,182 
100,182 
110,182 
120,182 
130,182 
140,182 
150,182 
160,88 
170,88 
180,88 
190,88 
200,88 
210,88 
220,37 
230,37 
240,37 
250,37 
260,37 
270,37 
280,37 
290,37 
300,37 
310,37 
320,37 
330,37 
340,37 
