time,session 
10,11280.782428571429 
20,13244.044153846156 
30,23105.330857142857 
40,35012.457 
50,40692.246 
60,7654.151 
70,12202.33526923077 
80,16832.15828 
90,28582.924833333334 
100,34580.159 
110,11479.163846153846 
120,15147.583651162795 
130,20691.187097560978 
140,30918.4144 
150,39770.02833333333 
160,42649.41 
170,9791.149758620688 
180,15076.43653921568 
190,21882.1248627451 
200,30806.569380952376 
210,38805.88366666667 
220,26315.911 
230,10713.344396551727 
240,15426.273642105256 
250,21700.56507975461 
260,31255.740179487188 
270,41053.54077777777 
280,49275.46166666666 
290,55175.689 
300,10649.498537190078 
310,15281.784160771707 
320,22630.834815920392 
330,31895.669038461532 
340,43040.02049275362 
