time,size_sent,size_rcv 
0,15.809375,302.3984375 
10,62.84765625,1039.57734375 
20,96.33359375,1801.97578125 
30,103.57734375,1944.90546875 
40,105.8484375,2462.71484375 
50,109.30078125,2481.73671875 
60,181.3484375,3424.903125 
70,292.00234375,5924.51328125 
80,328.44296875,8023.9765625 
90,331.28046875,8698.7859375 
100,367.6296875,8854.359375 
110,550.7578125,11283.72578125 
120,688.721875,15489.434375 
130,728.525,18467.3765625 
140,735.59296875,20322.5828125 
150,744.98515625,20607.46953125 
160,823.37890625,21144.06484375 
170,1187.74375,25786.3984375 
180,1433.86484375,34140.18984375 
190,1498.54296875,41365.8125 
200,1522.81875,43068.10703125 
210,1527.0140625,43079.01640625 
220,1686.19453125,44146.503125 
230,2425.3421875,54799.1296875 
240,3029.96796875,74031.0515625 
250,3214.72578125,87118.30859375 
260,3258.215625,91924.390625 
270,3271.9078125,93736.6109375 
280,3276.46796875,93749.19296875 
290,3620.9828125,95649.0203125 
300,5173.88828125,114694.11640625 
310,6242.80078125,141799.25625 
320,6590.0078125,160960.9921875 
330,6710.7609375,175557.59453125 
340,6719.603125,178435.46875 
