time,users,connected 
0,15,14 
10,22,22 
20,9,9 
30,2,2 
40,1,1 
50,9,6 
60,53,50 
70,32,32 
80,7,7 
90,1,1 
100,44,44 
110,96,96 
120,53,56 
130,12,12 
140,7,7 
150,1,1 
160,95,94 
170,178,178 
180,76,76 
190,25,26 
200,4,4 
210,1,1 
220,211,211 
230,405,409 
240,215,230 
250,52,58 
260,13,13 
270,4,4 
280,1,1 
290,443,425 
300,835,844 
310,524,535 
320,323,328 
330,141,147 
340,72,72 
