time,session 
10,18035.131 
20,22141.46 
30,23212.186 
40,23212.186 
50,23212.186 
60,23212.186 
70,39309.683 
80,39309.683 
90,39309.683 
100,39309.683 
110,39309.683 
120,40212.727 
130,40212.727 
140,40212.727 
150,40212.727 
160,40212.727 
170,40212.727 
180,43888.717 
190,43888.717 
200,43888.717 
210,43888.717 
220,43888.717 
230,43888.717 
240,43888.717 
250,43888.717 
260,43888.717 
270,43888.717 
280,43888.717 
290,43888.717 
300,43888.717 
310,43888.717 
320,43888.717 
330,43888.717 
340,43888.717 
350,43888.717 
360,43888.717 
370,43888.717 
380,43888.717 
390,43888.717 
400,43888.717 
410,56695.152 
420,56995.594 
430,56995.594 
440,56995.594 
450,56995.594 
460,56995.594 
470,56995.594 
480,56995.594 
490,56995.594 
497,56995.594 
