time,request,connect 
0,150.404,26.131 
10,150.404,26.131 
20,150.404,26.131 
30,150.404,26.131 
40,306.733,26.131 
50,333.299,26.131 
60,333.299,26.131 
70,333.299,26.131 
80,333.299,26.131 
90,333.299,26.131 
100,333.299,26.131 
110,333.299,26.131 
120,333.299,26.131 
130,333.299,26.131 
140,333.299,26.131 
150,333.299,26.131 
160,333.299,26.131 
170,333.299,26.131 
180,333.299,26.131 
190,333.299,31.406 
200,333.299,31.406 
210,333.299,31.406 
220,333.299,31.406 
230,333.299,31.406 
240,333.299,31.406 
250,333.299,31.406 
260,333.299,31.406 
270,333.299,31.406 
280,333.299,31.406 
290,532.703,31.406 
300,532.703,31.406 
310,532.703,31.406 
320,532.703,31.406 
330,532.703,31.406 
340,532.703,31.406 
350,532.703,31.406 
360,1187.4,31.406 
370,1472.218,31.406 
380,1472.218,31.406 
390,1472.218,31.406 
400,1472.218,31.406 
410,1472.218,31.406 
420,1472.218,31.406 
430,1472.218,31.406 
440,8769.327,31.406 
450,9877.759,31.406 
460,9877.759,31.406 
470,9877.759,31.406 
480,9877.759,31.406 
490,9877.759,31.406 
497,9877.759,31.406 
