time,sentpackets@tsung_controller@ip-172-31-16-38 
10,1034 
20,3075.0 
30,1473.0 
40,1659.0 
50,710.0 
60,962.0 
70,156.0 
80,29.0 
90,1268.0 
100,1809.0 
110,575.0 
120,81.0 
130,744.0 
140,3353.0 
150,2324.0 
160,728.0 
170,100.0 
180,432.0 
190,1302.0 
200,6897.0 
210,6106.0 
220,2288.0 
230,2862.0 
240,14525.0 
250,10597.0 
260,2497.0 
270,301.0 
280,33.0 
290,15901.0 
300,30434.0 
310,14779.0 
320,2457.0 
330,154.0 
340,11.0 
350,288.0 
360,10395.0 
370,58427.0 
380,56808.0 
390,13230.0 
400,1224.0 
410,1114.0 
420,11.0 
430,5.0 
440,60389.0 
450,94270.0 
460,111824.0 
470,49680.0 
480,2611.0 
490,483.0 
497,263.0 
