time,session 
10,3316.8197630386353 
20,3805.233220634274 
30,1436.4684979805515 
40,2879.027464933452 
50,3548.0633627346856 
60,3093.2476238184922 
70,7154.8876055669225 
80,2056.509608248944 
90,3380.511065337889 
100,3790.543608208837 
110,4379.552748018794 
120,6347.76397159257 
130,1991.0291473392124 
140,3818.075330403782 
150,3620.4717675221327 
160,3819.3255514695347 
170,0.0 
180,0.0 
190,2403.5224133528445 
200,3605.3531051034547 
210,3977.1610444875632 
220,3627.7835210540106 
230,2402.6123063390573 
240,3474.903227380153 
250,4330.657437581406 
260,3522.5982702949495 
270,5393.279138039928 
280,1467.8124495538243 
290,3074.61629078202 
300,4088.8662739853407 
310,4469.4749934520905 
320,3600.1091847596763 
330,2612.237110883065 
340,0 
350,0.0 
360,2371.978248848969 
370,3627.2504747693174 
380,4352.307023222288 
390,3764.2463192311507 
400,2450.932601104021 
410,0.0 
420,0.0 
430,1341.9619662580221 
440,3370.302821602536 
450,3589.8578437637316 
460,3991.7791708742448 
470,4065.9016137388053 
480,4234.029217526619 
490,1816.3875000000025 
497,0 
