time,request,connect 
0,44.458714454253894,5.614273815216197 
10,41.94013675400227,0.1771131935608788 
20,30.706642822251954,0 
30,35.2949081386544,0.9665929713287916 
40,47.7517980864106,0.9283261978726054 
50,45.91129417366824,0.17374886090753702 
60,36.053031139273536,0 
70,43.24771022768142,0 
80,42.86768150287506,0.6389465199402018 
90,41.06663041463533,0.1561167328165635 
100,35.100115762468725,0 
110,35.63459323795313,0 
120,37.43478567710225,0.2055934943010839 
130,43.492861273286536,0.17019072849705427 
140,38.48443650133407,1.2340093453746122 
150,28.530833677589484,0 
160,36.718939826264645,0 
170,9.778999999999998,0 
180,42.95205766822917,0.38221360762691836 
190,46.105912088933884,1.750739339152595 
200,39.16676894093158,0.8108006867385489 
210,30.882743428004773,0 
220,41.81975214190503,0.4821584476274429 
230,47.874147375070834,0.7233790486921362 
240,41.53031971498061,0.3260966591913112 
250,30.664681417767998,0 
260,26.462757777555957,0 
270,9.191557667455864,0 
280,49.43134542707151,0.9233816035109587 
290,57.33025884052091,0.9709489115891471 
300,43.55032691876269,0 
310,29.28283222486904,0 
320,25.850342013373194,0 
330,8.341730069955513,0 
340,0,0 
350,43.57726931147581,1.0203281505939845 
360,77.17392875751999,0.5241437678407399 
370,103.10687813043472,0.3190097682402451 
380,38.47934979304154,0.24179420485197736 
390,28.677143491799953,0 
400,24.165518919522423,0 
410,9.122731949488717,0 
420,0.0,0 
430,105.51880048349244,0.8012793628896785 
440,1128.8518326226667,0.5280633301059638 
450,1393.5869285452538,0.46290770638774276 
460,746.0543328569389,0.5885001401238011 
470,30.127081320925125,0.14198225241205326 
480,17.845481381303564,0.0 
490,0.2624999999999993,0 
497,0,0 
