time,size_sent,size_rcv 
0,15.3671875,149.18828125 
10,47.2609375,783.91640625 
20,23.8609375,485.225 
30,7.59140625,55.38203125 
40,48.19765625,429.49921875 
50,64.11796875,999.134375 
60,20.25390625,319.78125 
70,3.02109375,51.61015625 
80,71.60234375,1094.65859375 
90,198.5,3418.89140625 
100,79.57734375,1519.81484375 
110,13.6703125,110.709375 
120,26.5703125,267.3046875 
130,270.88203125,4632.6484375 
140,287.6890625,5093.29296875 
150,96.8,1834.16484375 
160,13.42265625,209.890625 
170,0.865625,1.90703125 
180,42.60078125,425.34609375 
190,557.31953125,8537.7828125 
200,610.1609375,11198.54609375 
210,188.640625,3159.434375 
220,97.35078125,1041.0375 
230,1066.83203125,17079.7890625 
240,1164.13671875,23223.23671875 
250,317.9328125,6214.4640625 
260,49.51640625,753.440625 
270,4.69765625,14.6875 
280,821.85625,11981.0984375 
290,2665.85,50830.76796875 
300,1634.81875,39199.5203125 
310,298.0328125,5425.384375 
320,30.590625,467.85390625 
330,2.19765625,11.640625 
340,0,0 
350,286.1109375,2875.6953125 
360,4103.94921875,70696.66484375 
370,5225.36953125,134948.2296875 
380,1463.02265625,40602.46640625 
390,174.215625,2753.67578125 
400,14.5609375,140.353125 
410,1.228125,3.56953125 
420,0.43984375,3.61484375 
430,3378.9296875,42887.3078125 
440,7485.28046875,107469.98203125 
450,7456.1296875,287361.365625 
460,3844.7,169910.59765625 
470,342.1734375,7410.24765625 
480,28.1,202.51171875 
490,0.890625,5.05546875 
497,0,0 
