time,load@tsung_controller@ip-172-31-16-38 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.1484375 
210,0.2109375 
220,0.1796875 
230,0.1484375 
240,0.3515625 
250,0.44921875 
260,0.37890625 
270,0.3203125 
280,0.26953125 
290,0.390625 
300,0.48046875 
310,0.55859375 
320,0.62109375 
330,0.53125 
340,0.44140625 
350,0.37890625 
360,0.3203125 
370,1.19921875 
380,1.78125 
390,1.51171875 
400,1.26953125 
410,1.078125 
420,0.91015625 
430,0.76953125 
440,1.0390625 
450,1.578125 
460,2.1796875 
470,2.0703125 
480,1.75 
490,1.48046875 
497,1.25 
