time,load@tsung_controller@ip-172-31-16-38 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.1484375 
210,0.2109375 
220,0.2109375 
230,0.2109375 
240,0.3515625 
250,0.44921875 
260,0.44921875 
270,0.44921875 
280,0.44921875 
290,0.44921875 
300,0.48046875 
310,0.55859375 
320,0.62109375 
330,0.62109375 
340,0.62109375 
350,0.62109375 
360,0.62109375 
370,1.19921875 
380,1.78125 
390,1.78125 
400,1.78125 
410,1.78125 
420,1.78125 
430,1.78125 
440,1.78125 
450,1.78125 
460,2.1796875 
470,2.1796875 
480,2.1796875 
490,2.1796875 
497,2.1796875 
