time,200,400,404,502,422,302 
0,40,,,,,13 
10,123,,,,,53 
20,162,,,,,71 
30,187,,,,,75 
40,292,,,,,115 
50,392,,,,,170 
60,425,,,,,185 
70,431,,,,,187 
80,615,,,,,245 
90,953,,,,,416 
100,1078,,,,,477 
110,1099,,,,,488 
120,1195,,,,,505 
130,1737,,,,,739 
140,2210,,,,,974 
150,2359,,,,,1048 
160,2384,,,,,1055 
170,2385,,,,,1056 
180,2541,,,,,1090 
190,3698,,,,,1558 
200,4701,,,,,2051 
210,4990,,,,,2198 
220,5319,,,,,2268 
230,7474,,,,,3193 
240,9375,,,,,4146 
250,9887,,,,,4369 
260,9969,,,,,4401 
270,9976,,,,,4406 
280,12025,,,,,5107 
290,16930,,,,,7383 
300,19478,,,,,8662 
310,19953,,,,,8881 
320,20003,,,,,8901 
330,20007,,,,,8902 
340,20007,,,,,8902 
350,21123,,,,,9096 
360,29626,,,,,12632 
370,38103,,,,,16988 
380,40461,,,,,18045 
390,40742,,,,,18169 
400,40769,,,,,18177 
410,40771,,,,,18178 
420,40772,,,,,18178 
430,49161,,,,,20938 
440,61794,14,2,965,172,26258 
450,74259,50,33,1103,284,32825 
460,80970,116,60,1103,300,36184 
470,81558,123,65,1103,300,36387 
480,81610,123,65,1103,300,36402 
490,81612,123,65,1103,300,36402 
497,81612,123,65,1103,300,36402 
