time,tr_Post_Register,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Register,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Post_New_Book,tr_Reply_To_Conversation 
120,0.0,38.01144339349434,0.0,0,0,0.0,1.5785,0,0.0,0.0,1.7593728285954626,0,1.5923006475037351,0,1.162027598161457,0,0,3.25652924171555,2.890820185853625,0.0,0,0,0.0,0.0,0,0.0 
130,2.2075149650653834,44.04004756619313,11.430999999999997,9.081127527370562,28.51696875510425,3.7709869149202833,1.3054958483273702,9.270081978541986,20.131564593552458,1.5216007977305717,5.756051423016719,1.324185959026009,2.011806174919391,19.91762931425324,2.95419874328789,3.412636761101764,6.173084347340074,3.9591147652685525,6.669875772430397,1.0434780823765735,6.634963691498243,2.6044887135834687,8.555711396098708,24.954140639418195,1.8419348362057768,16.219000000000005 
140,2.231838130331138,40.29213495884445,26.469816737158677,2.3723889952153114,18.830436060331213,5.244235901206198,1.132293331032202,0.5149684357277817,6.200563490275605,3.1806447435032745,5.745065843701829,5.17550425057322,2.1222768980221915,22.672047260439275,6.9559999999999995,2.2306671122235064,7.953264331119718,6.6148532009263885,5.0164769388534785,1.4708965473306563,25.500977077343457,2.760028760318531,6.778780239092925,6.07146172414552,12.18995383219321,11.135756253319006 
150,0.0,33.173438814161194,21.193629206910266,1.1862056086925874,1.7016236364131778,0.7440085264968413,0,0.39600000000000035,0.0,18.24549922230394,10.604010446206313,4.9231515816693845,0.6176298952447172,11.165434707092562,0,3.8764143688949195,13.223287754563913,0,2.421869744892258,2.0717649933088462,1.7946447712222287,3.8099593499827145,6.719794292690581,1.360048344728969,1.4397805216828297,12.796602802668218 
160,0,51.86292403057496,19.114999999999995,0.139000000000002,0,0,0,0.0,0,1.2288835041071504,7.5565,0.8140000000000001,0.0,1.7845000000000013,0,0.0,0,0,0.1424999999999983,0,5.736548962573231,0,14.673376441279627,0,0,0.0 
170,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0 
180,0.32050000000000267,42.95205766822917,0,0,0,0,1.404713738631469,0,0,0.0,0.6987570622890085,0,2.5372313279485246,0,2.095014976080123,0,0,3.3626914826290837,20.098140634060957,0.5015495987437345,0,0,0,6.190287571851748,0,0 
190,2.159561379493665,46.25139740335332,0.3526852547086265,20.260445398829418,14.867863624273665,1.9870397929807269,1.673370975725347,4.068379024869732,13.240349180165092,31.587863231873655,13.30185982864243,5.7283941398469835,7.202035531980631,17.40462216079396,2.87429218751751,20.11780142820741,13.082000952060898,10.350218681616889,14.718051331525878,5.965167350291865,2.5964717740559755,23.05997953209032,35.302247752229924,19.476853858260164,2.2827560642180957,5.463759897929468 
200,10.822298889792325,40.63898065725497,12.209459316169982,4.951580335893599,7.410808418043811,2.830265271412568,1.5403762085624815,15.03930950168591,3.740845296526492,5.220642260387687,4.4857329480242525,6.7610986147391126,2.063935040892657,15.980458582606351,0.6424382374118831,5.612553991923448,16.205533748773743,4.777756751171106,11.343939780917077,6.812527744338999,4.5385532657812595,15.158717743972726,16.145985499583315,19.722072874463255,5.31583315379473,5.0112962789144415 
210,0.0,37.541385828908204,3.934483432777131,2.348948679904789,19.081154896436907,1.727050579015953,0,2.8000593842909045,6.915270831042458,9.625041646076408,3.4288751158916124,5.008704641968441,0.4879452575796423,3.694208131539938,0,1.6841832708854911,5.850973307066106,0,4.488616743589652,1.7377767170633138,6.469847581602419,5.621357580981168,13.033410844629195,4.91720996467862,1.2100703755565716,5.208344109861567 
220,1.2759069976556519,42.85025315804872,1.1861979411361123,0.0,0,0,1.4441605299839895,0,0.1680000000000006,1.35998608816414,2.437262922542417,0.0,1.7678618525570697,6.125909075394446,1.5534789641210982,0.0,11.502499999999998,5.083461375211268,17.524026736414246,0.0,1.01093971236707,0.0,3.568016165882659,0.0,0,14.220360998113467 
230,16.954458936270232,48.397332461452955,6.885499999999998,14.43882192277428,10.858879511104558,4.63547231933975,2.9135830898513544,22.543844051719702,7.61890891303656,1.8933407276850909,14.7794197775442,19.46605966828429,2.5129365187504087,1.305711013203152,16.959153315155273,16.031134740863394,14.066853068383846,16.932764533579775,12.319225916988474,23.683186038990076,19.02023731698359,23.78287393325157,37.097625230868296,24.79872558018313,5.946214418566203,1.1910000000000025 
240,4.577129339487556,42.918939343987915,18.030526677396537,10.100089538155329,31.521015915343156,15.116092954784556,4.673634143875975,17.79492425099666,3.708170723182523,8.454043401378932,16.895722100223118,12.140671750191148,3.412846183114615,7.487461498376993,8.09251961594008,12.306921353985642,19.477696627772847,22.568057385041396,10.712201004575466,7.165759225465811,11.629556615469822,18.832503454678935,24.363760403290716,18.180681018130112,3.023586487111758,6.740619844929736 
250,0.0,36.033252749568575,5.082238624803675,2.1956475986596766,26.335251739043432,0.7101513420190293,0.0,1.1137288352051171,6.354300748312123,3.6154229332020833,15.281903106252745,8.330840931405126,0.5116222564874727,3.034201116299303,0,3.5865272114700977,18.6082601530468,0,3.45617600514847,1.1150843640231396,1.839010956975663,3.8695129947225304,15.360246814815559,12.288203254431556,1.3989572840823206,3.268046951228292 
260,0,35.364770192727256,9.369641647980474,0.7660931731845669,11.21006550679641,1.0475216253402864,0,0.7584999999999997,0.0,4.321551168272798,4.910997583516624,4.35212157315257,0.709000000000001,4.812531073492755,0,0.26399999999999935,4.022000000000002,0,1.3943111401532802,0.0,3.0348468182101054,0,3.2256254901133747,0.0,0.9547985244135136,3.38617827924682 
270,0,27.062767298622198,1.5493551077787187,0,0,0,0,0,0,0.0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0.0,1.6617927819075387 
280,19.004798843270375,49.524717377581915,0.0,24.485541719179167,0.42141725166395344,2.324589538646916,3.0775408490393836,0.5972748297243254,26.26023172708116,1.6970080259091291,22.14373906967094,32.178484879641836,6.957179588535549,6.380501147158343,25.418244183147902,5.514202699357264,53.43783222399651,22.76360101303763,7.20101017100147,17.619018618216923,0.4100000000000015,16.121729285153577,37.52644287212339,33.67019898369281,6.565205184995648,0.0 
290,23.456116148595694,58.02240086792858,25.52171152302431,26.422781613895125,30.5215073897444,24.031480021041162,13.165062284673878,28.791043927606356,22.42332126862313,27.719698537715004,35.99144161659536,24.50300806487758,9.115685333687729,38.42976859828262,16.031993021052568,27.25506315228193,47.3030663123556,30.79669100838952,27.821817562434074,33.624852380646566,28.267995597174473,52.88463163525922,61.77066076539525,52.88793307768415,23.70703872176124,46.19894170926691 
300,30.109841559345508,46.53554899614972,25.447275239309068,13.408386223608947,21.685733818348695,6.012336989119934,1.034182030506343,6.010489070439918,6.732962661862561,30.99817971924261,23.33112598273609,21.40166473654372,2.7564391778101704,23.01783648074903,0,19.11737538812278,33.10199193882348,0,12.126633932908138,18.854993883111412,8.97175425292766,22.117002915504564,40.564284950589666,46.86564822782924,10.053408565040051,24.191963854680125 
310,0,37.43763173586545,6.438348132912632,1.3430290627814223,15.521163429670029,0.6349053783881287,0,0.9590004453422669,0.2371455249419646,3.8228415709429697,4.082690265020666,4.638552184728277,2.459819514791985,5.142118539608481,0,4.019370982725307,20.846865286283755,0,22.889246821566545,3.212563176032497,3.1489892683137435,2.08022302650461,12.907360899330357,3.6136319126330436,3.6980322953082574,5.044706581379589 
320,0,37.43504050289278,5.341290511718914,1.7850000000000001,0,0,0,0,0,4.441872339064149,0.8392652664682365,1.9439999999999973,0,3.123475876490872,0,1.3165000000000004,0,0,2.291866106473064,0,2.708988923501593,0,6.923114272809236,0,0.0,7.557867605601573 
330,0,23.040250872115084,0.0,0,0,0,0,0,0,2.2730000000000015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0 
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
350,3.058686214855451,43.57726931147581,0,0,0,0.0,4.203523428751941,0,0.0,0,27.31393397409391,0,6.086948868400275,0,2.2845110669674935,0,0,13.757716928110288,18.526170923668676,42.618799767348854,0,13.387649325860838,5.8028118088465375,7.2510500737201955,0,0 
360,52.85160554744654,77.77863152720808,92.48277043060958,53.13734800326553,64.72967404341902,38.139435156391386,16.160523894036647,30.18143413826111,40.7846696406241,81.51920850953371,56.97425202394687,49.257104939666874,17.43646291165596,86.33266896624191,47.06419471698005,52.26426233019412,71.14205794058972,45.075718812027866,37.18749078702077,57.25390022992762,51.32502940760236,83.72351833201544,118.51162158817579,104.6070666179888,41.2940714420151,187.16980601596924 
370,61.00769569579337,105.71248223814412,81.25914836648975,66.78837753051597,121.60753071921333,29.131410393193153,23.869376727626776,39.975986931700625,46.230649425110826,89.76620776525758,80.41966987998427,49.71099502200108,27.245824098941128,76.49479109994202,79.73145350717316,64.43485913040442,73.75213496793435,77.60812908019616,42.31665473057995,70.81638765118498,55.670632961444866,107.31835531600596,151.9615269454312,152.5142470313108,55.24413557679866,128.2173586143186 
380,21.064858513744667,44.034776039665346,10.215963075508077,18.040896102263986,14.57375270510074,3.3369696703635334,0,3.0530574661562224,6.066102985640613,23.308742937673706,29.764021431487652,16.647621336732808,0.6790054895828325,14.241139522436498,0,12.801359493426105,31.90884643118272,0,3.5672653683886235,13.847467294662811,11.07037330645971,19.328488562141928,32.469108889941246,50.453018760009165,15.048887939588225,18.497304009151193 
390,0,39.63113515456159,6.036630526292746,1.219553442863409,11.515845080438806,3.1166541418643168,0,3.8113219081442065,0.3189999999999995,2.902046235704501,4.219459175195151,7.391009820913482,0.4215056593135292,5.135379638560355,0,1.1791113040996697,36.68516182062655,0,2.5144643782275016,0.14550000000000107,1.3285135172648999,1.9587713623595782,6.051863687295018,3.7704999999999984,2.4394471950185665,4.78797376802051 
400,0,37.05996327375461,6.122216853395506,0,0.0,0,0,0,0,6.343196803465898,0.23349999999999937,0,0.0,3.357017955798799,0,0,0,0,1.3494999999999955,0,1.3864040716905,0,1.4590000000000032,0,0,3.144181267039163 
410,0,29.058500000000002,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0 
420,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
430,102.67889165798742,105.67511188731368,0,87.18728711616627,216.18670540866773,69.89842366295642,42.09019834158853,80.30383257198875,80.92672326977693,129.448948380724,101.80831997947475,88.06040312411142,32.68839893486466,97.21549999999999,94.64648550590124,132.5591449417538,99.21834329539593,67.68233641739354,63.84111953483164,94.17191429585651,104.46950485547937,168.5659733337223,197.87399699909997,197.4426999057061,97.7111786376558,0 
440,756.8893756713778,1135.6459335351005,1636.2577657477239,827.0836045676538,1871.4815705879662,415.6564936279545,289.09891164992416,588.1981481657284,761.7610939844072,1479.4482785181385,1013.1476268855803,568.2447231798776,305.8459410533653,1098.4915321203343,825.8555086721987,908.1414745659453,652.3521418072412,844.3498703685623,528.6998377459059,881.1227776845046,802.9225307662686,1491.0787097382247,2021.5985457707623,2058.5900611113425,658.8981595791977,2049.7503355495164 
450,673.9384915788968,1411.7146452060563,873.0076354610338,537.479387510714,1232.2904227893664,293.0343175120676,413.7221483899888,404.4621631740138,635.6986984906088,1062.2628954164718,777.9898592562282,410.2002680776264,324.1186323406558,951.5069669925662,0.0,564.96375821263,518.1229638258638,41.63199999999995,450.8347707671585,630.4032365084437,902.6672803230522,1022.0853390930581,1437.810595440484,1478.790065451088,509.80761862959747,1352.7961406046056 
460,130.60550000000006,794.7652036591918,409.198841719917,337.0471937734414,837.2659326444649,187.80685484531438,0,169.44721359106646,390.0517396011855,719.1382813066766,480.6622954949423,240.74932450259686,105.80204343981852,514.4558490764509,0,302.6988983300965,255.09774094393345,0,144.6607906592667,380.8938398683796,306.0293774719712,799.908131104489,1077.553490673249,1460.5556345592818,303.2821349500447,547.3692040398001 
470,0,38.63543071953145,11.623233381067491,2.1367733590053715,9.85837198518838,0.7149346512483185,0,0.7613538517010343,0.0,3.999437820451359,2.4356623591603435,10.333242142153036,0.6248098561973747,9.66602059506638,0,8.000804306564374,20.3901506906521,0,2.2722481666204217,0,18.275888148108592,0,13.545654030916456,0,1.491865221794516,16.732057300402627 
480,0,33.38064839468566,5.070350185145007,0,0,0,0,0,0,6.547679870572474,0.0,0,0,5.517552139252967,0,0,0,0,0.0,0,5.919999983316649,0,8.928727830249207,0,0,2.2693299076141042 
490,0,0.2624999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27500000000000124,0,0,0,0,0 
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
