time,session 
10,5362.429 
20,5362.429 
30,5362.429 
40,5284.506 
50,5284.506 
60,5284.506 
70,5284.506 
80,3116.575 
90,2511.36 
100,2511.36 
110,2511.36 
120,2511.36 
130,2511.36 
140,2511.36 
150,2511.36 
160,2511.36 
170,2511.36 
180,2511.36 
190,2511.36 
200,2511.36 
210,2511.36 
220,2511.36 
230,2082.045 
240,2082.045 
250,2082.045 
260,2082.045 
270,2082.045 
280,1757.579 
290,1757.579 
300,1757.579 
310,1757.579 
320,1757.579 
330,1757.579 
340,1757.579 
350,1757.579 
360,1757.579 
370,1757.579 
380,1757.579 
390,1757.579 
400,1757.579 
410,1757.579 
420,1757.579 
430,1757.579 
440,548.843 
450,548.843 
460,548.843 
470,548.843 
480,548.843 
490,548.843 
497,548.843 
