time,size_sent,size_rcv 
0,15.3671875,149.18828125 
10,62.628125,933.1046875 
20,86.4890625,1418.3296875 
30,94.08046875,1473.71171875 
40,142.278125,1903.2109375 
50,206.39609375,2902.3453125 
60,226.65,3222.1265625 
70,229.67109375,3273.73671875 
80,301.2734375,4368.3953125 
90,499.7734375,7787.28671875 
100,579.35078125,9307.1015625 
110,593.02109375,9417.8109375 
120,619.59140625,9685.115625 
130,890.4734375,14317.7640625 
140,1178.1625,19411.05703125 
150,1274.9625,21245.221875 
160,1288.38515625,21455.1125 
170,1289.25078125,21457.01953125 
180,1331.8515625,21882.365625 
190,1889.17109375,30420.1484375 
200,2499.33203125,41618.69453125 
210,2687.97265625,44778.12890625 
220,2785.3234375,45819.16640625 
230,3852.15546875,62898.95546875 
240,5016.2921875,86122.1921875 
250,5334.225,92336.65625 
260,5383.74140625,93090.096875 
270,5388.4390625,93104.784375 
280,6210.2953125,105085.8828125 
290,8876.1453125,155916.65078125 
300,10510.9640625,195116.17109375 
310,10808.996875,200541.55546875 
320,10839.5875,201009.409375 
330,10841.78515625,201021.05 
340,10841.78515625,201021.05 
350,11127.89609375,203896.7453125 
360,15231.8453125,274593.41015625 
370,20457.21484375,409541.63984375 
380,21920.2375,450144.10625 
390,22094.453125,452897.78203125 
400,22109.0140625,453038.13515625 
410,22110.2421875,453041.7046875 
420,22110.68203125,453045.31953125 
430,25489.61171875,495932.62734375 
440,32974.8921875,603402.609375 
450,40431.021875,890763.975 
460,44275.721875,1060674.57265625 
470,44617.8953125,1068084.8203125 
480,44645.9953125,1068287.33203125 
490,44646.8859375,1068292.3875 
497,44646.8859375,1068292.3875 
