time,freemem@tsung_controller@ip-172-31-16-38 
0,375618.19921875 
10,375592.6953125 
20,375578.1796875 
30,375576.15234375 
40,375572.08984375 
50,375569.66796875 
60,375561.609375 
70,375561.49609375 
80,375561.53125 
90,375540.5 
100,375517.3515625 
110,375529.21484375 
120,375535.2421875 
130,375539.44921875 
140,375488.6875 
150,375482.54296875 
160,375501.0859375 
170,375512.28515625 
180,375514.5703125 
190,375512.65625 
200,375385.80859375 
210,375368.9921875 
220,375431.09375 
230,375465.86328125 
240,375213.8125 
250,375194.3046875 
260,375320.82421875 
270,375392.44140625 
280,375394.90234375 
290,375145.57421875 
300,374774.85546875 
310,374895.97265625 
320,375231.62890625 
330,375297.58203125 
340,375309.484375 
350,375309.27734375 
360,375121.32421875 
370,374070.80078125 
380,373972.48828125 
390,374591.35546875 
400,374997.171875 
410,375108.39453125 
420,375110.36328125 
430,375119.72265625 
440,373954.375 
450,372463.23828125 
460,371335.46875 
470,373423.21484375 
480,374540.51171875 
490,374698.75390625 
497,374751.828125 
