time,200,400,404,502,422,302 
0,4,,,,,1.3 
10,8.3,,,,,4 
20,3.9,,,,,1.8 
30,2.5,,,,,0.4 
40,10.5,,,,,4 
50,10,,,,,5.5 
60,3.3,,,,,1.5 
70,0.6,,,,,0.2 
80,18.4,,,,,5.8 
90,33.8,,,,,17.1 
100,12.5,,,,,6.1 
110,2.1,,,,,1.1 
120,9.6,,,,,1.7 
130,54.2,,,,,23.4 
140,47.3,,,,,23.5 
150,14.9,,,,,7.4 
160,2.5,,,,,0.7 
170,0.1,,,,,0.1 
180,15.6,,,,,3.4 
190,115.7,,,,,46.8 
200,100.3,,,,,49.3 
210,28.9,,,,,14.7 
220,32.9,,,,,7 
230,215.5,,,,,92.5 
240,190.1,,,,,95.3 
250,51.2,,,,,22.3 
260,8.2,,,,,3.2 
270,0.7,,,,,0.5 
280,204.9,,,,,70.1 
290,490.5,,,,,227.6 
300,254.8,,,,,127.9 
310,47.5,,,,,21.9 
320,5,,,,,2 
330,0.4,,,,,0.1 
340,0,,,,,0 
350,111.6,,,,,19.4 
360,850.3,,,,,353.6 
370,847.7,,,,,435.6 
380,235.8,,,,,105.7 
390,28.1,,,,,12.4 
400,2.7,,,,,0.8 
410,0.2,,,,,0.1 
420,0.1,,,,,0 
430,838.9,,,,,276 
440,1263.3,1.4,0.2,96.5,17.2,532 
450,1246.5,3.6,3.1,13.8,11.2,656.7 
460,671.1,6.6,2.7,0,1.6,335.9 
470,58.8,0.7,0.5,0,0,20.3 
480,5.2,0,0,0,0,1.5 
490,0.2,0,0,0,0,0 
497,0,0,0,0,0,0 
