time,freemem@tsung_controller@ip-172-31-24-18 
0,735.1328125 
10,725.83203125 
20,720.359375 
30,724.38671875 
40,727.23046875 
50,727.1171875 
60,714.49609375 
70,707.8671875 
80,712.703125 
90,715.375 
100,715.609375 
110,675.44921875 
120,667.78515625 
130,687.4375 
140,696.7421875 
150,699.37890625 
160,696.72265625 
170,609.27734375 
180,611.71484375 
190,659.19921875 
200,673.16796875 
210,604.06640625 
220,491.1484375 
230,560.88671875 
240,618.7890625 
250,628.76171875 
251,634.0703125 
