time,freemem@tsung_controller@ip-172-31-31-91 
0,375560.98828125 
10,375564.45703125 
20,375564.45703125 
30,375564.45703125 
40,375564.45703125 
50,375564.45703125 
60,375564.45703125 
70,375564.45703125 
80,375564.45703125 
90,375564.45703125 
100,375564.45703125 
110,375564.45703125 
120,375564.45703125 
130,375564.45703125 
140,375564.45703125 
150,375564.45703125 
160,375564.45703125 
170,375564.45703125 
180,375564.45703125 
190,375564.45703125 
200,375564.45703125 
210,375564.45703125 
220,375564.45703125 
230,375564.45703125 
240,375564.45703125 
250,375564.45703125 
260,375564.45703125 
270,375564.45703125 
280,375564.45703125 
290,375564.45703125 
300,375564.45703125 
310,375564.45703125 
320,375564.45703125 
330,375564.45703125 
340,375564.45703125 
350,375564.45703125 
360,375564.45703125 
370,375564.45703125 
380,375564.45703125 
390,375564.45703125 
400,375564.45703125 
410,375564.45703125 
420,375564.45703125 
430,375564.45703125 
440,375564.45703125 
450,375564.45703125 
452,375564.45703125 
